_FAMILY,AUTHOR,BASE,CONTROLLER_FILE_PATH,DESTINATION_MODUL,DETAIL,DICTIONARY_ID,FILE_NAME,FILE_PATH,FOLDER,FRIENDLY_URL,FULL_FUSEACTION,FUSEACTION,FUSEACTION2,HEAD,IS_ACTIVE,IS_ADD,IS_DELETE,IS_MENU,IS_SPECIAL,IS_TEMP,IS_UPDATE,IS_WBO_DENIED,IS_WBO_FORM_LOCK,IS_WBO_LOCK,IS_WBO_LOG,LEFT_MENU_NAME,MODUL,MODUL_SHORT_NAME,MODULE_NO,OBJECTS_COUNT,POPUP_TYPE,RECORD_DATE,RECORD_EMP,RECORD_IP,RELATED_FUSEACTION,RELATED_MODUL_SHORT_NAME,SECURITY,STAGE,STATUS,TYPE,UPDATE_DATE,UPDATE_EMP,UPDATE_IP,VERSION,WINDOW
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_cash_open.cfm','cash/form/upd_cash_open.cfm','form',NULL,'cash.popup_upd_cash_open','popup_upd_cash_open',NULL,'Kasa Açılışı Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cash','cash',18,434,'page','2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-11 10:06:58.787',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_cash_payment.cfm','cash/form/upd_cash_payment.cfm','form',NULL,'cash.popup_upd_cash_payment','popup_upd_cash_payment',NULL,'Kasa Ödeme Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cash','cash',18,501,'page','2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-11 08:35:50.577',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_cash_revenue.cfm','cash/form/upd_cash_revenue.cfm','form',NULL,'cash.popup_upd_cash_revenue','popup_upd_cash_revenue',NULL,'Nakit Tahsilat Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cash','cash',18,886,'page','2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-11 08:36:43.02',15,'192.168.18.66','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_cash_to_cash.cfm','cash/form/upd_cash_to_cash.cfm','form',NULL,'cash.popup_upd_cash_to_cash','popup_upd_cash_to_cash',NULL,'Kasa Virman - Döviz Alış Satış Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cash','cash',18,538,NULL,'2012-02-28 11:06:48.0',1898,'192.168.18.34','form_upd_cash_to_cash','cash','HTTP',52,'Deployment',1,'2012-08-11 08:26:02.57',15,'192.168.18.66','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_collacted_payment.cfm','cash/form/upd_collacted_payment.cfm','form',NULL,'cash.popup_upd_collacted_payment','popup_upd_collacted_payment',NULL,'Toplu Ödeme Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cash','cash',18,56,NULL,'2012-02-28 11:06:48.0',1898,'192.168.18.34','upd_collacted_payment','cash','HTTP',52,'Deployment',1,'2012-08-11 08:25:20.4',15,'192.168.18.66','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_cash.cfm','cash/query/upd_cash.cfm','query',NULL,'cash.upd_cash','upd_cash',NULL,'Query Kasa Bilgisi Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cash','cash',18,556,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-11 09:51:24.45',15,'192.168.18.66','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_cash_open.cfm','cash/query/upd_cash_open.cfm','query',NULL,'cash.upd_cash_open','upd_cash_open',NULL,'Query Kasa Açılışı Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cash','cash',18,57,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-11 10:08:25.5',15,'192.168.18.66','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_cash_payment.cfm','cash/query/upd_cash_payment.cfm','query',NULL,'cash.upd_cash_payment','upd_cash_payment',NULL,'Query Kasa Ödeme Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cash','cash',18,253,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-11 08:43:42.25',15,'192.168.18.66','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_cash_revenue.cfm','cash/query/upd_cash_revenue.cfm','query',NULL,'cash.upd_cash_revenue','upd_cash_revenue',NULL,'Query Nakit Tahsilat Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cash','cash',18,270,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-11 10:09:38.73',15,'192.168.18.66','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_collacted_payment.cfm','cash/form/upd_collacted_payment.cfm','form',NULL,'cash.upd_collacted_payment','upd_collacted_payment',NULL,'Toplu Ödeme Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cash','cash',18,820,NULL,'2012-02-28 11:06:48.0',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-11 08:19:31.557',15,'192.168.18.66','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_collacted_revenue.cfm','cash/form/upd_collacted_revenue.cfm','form',NULL,'cash.upd_collacted_revenue','upd_collacted_revenue',NULL,'Toplu Tahsilat Güncelle',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cash','cash',18,703,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',1,'2012-08-11 09:54:14.96',15,'192.168.18.66','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'del_cheque_or_voucher.cfm','cheque/query/del_cheque_or_voucher.cfm','query',NULL,'cheque.del_cheque_or_voucher','del_cheque_or_voucher',NULL,'Çek/Senet Sil Query ',1,0,1,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,593,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 11:34:28.47',10,'192.168.18.61','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'del_payroll.cfm','cheque/query/del_payroll.cfm','query',NULL,'cheque.del_payroll','del_payroll',NULL,'Bordro Sil Query',1,0,1,NULL,0,0,0,0,0,0,1,NULL,'Cheque','cheque',21,455,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-09-05 10:00:30.757',7,'192.168.18.20','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'del_print_cheque_rows.cfm','cheque/query/del_print_cheque_rows.cfm','query',NULL,'cheque.del_print_cheque_rows','del_print_cheque_rows',NULL,'Alışveriş Çeki İptal Query',1,0,1,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,0,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 12:45:03.047',10,'192.168.18.61','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'del_process.cfm','cheque/query/del_process.cfm','query',NULL,'cheque.del_process','del_process',NULL,'Çek Sil (satırdan) Query',1,0,1,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,354,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 11:43:17.157',10,'192.168.18.61','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'del_self_cheque_list.cfm','cheque/query/del_self_cheque_list.cfm','query',NULL,'cheque.del_self_cheque_list','del_self_cheque_list',NULL,'Çek Sil Query',1,0,1,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,0,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 11:23:59.767',10,'192.168.18.61','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'del_self_voucher_list.cfm','cheque/query/del_self_voucher_list.cfm','query',NULL,'cheque.del_self_voucher_list','del_self_voucher_list',NULL,'Senet Sil Query',1,0,1,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,0,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 11:25:47.453',10,'192.168.18.61','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'del_voucher_payroll.cfm','cheque/query/del_voucher_payroll.cfm','query',NULL,'cheque.del_voucher_payroll','del_voucher_payroll',NULL,'Senet Bordrosu Sil Query',1,0,1,NULL,0,0,0,0,0,0,1,NULL,'Cheque','cheque',21,189,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-09-05 11:56:18.96',7,'192.168.18.20','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'del_voucher_process.cfm','cheque/query/del_voucher_process.cfm','query',NULL,'cheque.del_voucher_process','del_voucher_process',NULL,'Senet Sil (satırdan) Query',1,0,1,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,127,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 11:44:35.297',10,'192.168.18.61','v 12','normal'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_cheque_transfer.cfm','cheque/query/add_cheque_transfer.cfm','query',NULL,'cheque.emptypopup_add_cheque_transfer','emptypopup_add_cheque_transfer',NULL,'Çek Transfer Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,254,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 13:25:44.697',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payment_voucher_revenue.cfm','cheque/query/add_payment_voucher_revenue.cfm','query',NULL,'cheque.emptypopup_add_payment_voucher_revenue','emptypopup_add_payment_voucher_revenue',NULL,'Senet Bordrosu Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,300,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 14:45:20.657',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payment_with_voucher.cfm','cheque/query/add_payment_with_voucher.cfm','query',NULL,'cheque.emptypopup_add_payment_with_voucher','emptypopup_add_payment_with_voucher',NULL,'Yeni Ödeme Planı Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,3,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 15:31:42.693',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payroll_bank_guaranty.cfm','cheque/query/add_payroll_bank_guaranty.cfm','query',NULL,'cheque.emptypopup_add_payroll_bank_guaranty','emptypopup_add_payroll_bank_guaranty',NULL,'Çek Çıkış Bordrosu-Banka Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,358,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 12:46:27.88',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payroll_bank_guaranty_return.cfm','cheque/query/add_payroll_bank_guaranty_return.cfm','query',NULL,'cheque.emptypopup_add_payroll_bank_guaranty_return','emptypopup_add_payroll_bank_guaranty_return',NULL,'Çek İade Giriş Bordrosu-Banka Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,155,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 13:11:05.867',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payroll_bank_guaranty_tem.cfm','cheque/query/add_payroll_bank_guaranty_tem.cfm','query',NULL,'cheque.emptypopup_add_payroll_bank_guaranty_tem','emptypopup_add_payroll_bank_guaranty_tem',NULL,'Çek Çıkış Bordrosu-Banka Teminat Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,160,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 12:58:15.457',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payroll_bank_revenue.cfm','cheque/query/add_payroll_bank_revenue.cfm','query',NULL,'cheque.emptypopup_add_payroll_bank_revenue','emptypopup_add_payroll_bank_revenue',NULL,'Çek Çıkış Bordrosu-Tahsil Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,305,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 12:34:57.337',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payroll_cancel.cfm','cheque/query/add_payroll_cancel.cfm','query',NULL,'cheque.emptypopup_add_payroll_cancel','emptypopup_add_payroll_cancel',NULL,'Senet Tahsilat İptal Query',1,1,0,NULL,0,0,0,0,0,0,0,NULL,'Cheque','cheque',21,96,'page','2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2013-03-22 09:10:13.253',89,'10.0.0.11','v 12','popup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payroll_endor_return.cfm','cheque/query/add_payroll_endor_return.cfm','query',NULL,'cheque.emptypopup_add_payroll_endor_return','emptypopup_add_payroll_endor_return',NULL,'Çek İade Çıkış Bordrosu Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,193,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 13:17:28.68',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payroll_endorsement.cfm','cheque/query/add_payroll_endorsement.cfm','query',NULL,'cheque.emptypopup_add_payroll_endorsement','emptypopup_add_payroll_endorsement',NULL,'Çek Çıkış Bordrosu-Ciro Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,602,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 11:39:55.49',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payroll_entry.cfm','cheque/query/add_payroll_entry.cfm','query',NULL,'cheque.emptypopup_add_payroll_entry','emptypopup_add_payroll_entry',NULL,'Çek Giriş Bordrosu Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,1189,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 09:16:10.043',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payroll_entry_return.cfm','cheque/query/add_payroll_entry_return.cfm','query',NULL,'cheque.emptypopup_add_payroll_entry_return','emptypopup_add_payroll_entry_return',NULL,'Çek İade Giriş Bordrosu Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,179,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 13:05:20.617',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_voucher_payroll_entry_return.cfm','cheque/query/add_voucher_payroll_entry_return.cfm','query',NULL,'cheque.emptypopup_add_payroll_voucher_entry_return','emptypopup_add_payroll_voucher_entry_return',NULL,'Senet İade Giriş Bordrosu Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,86,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 15:38:31.207',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_payroll_voucher_revenue.cfm','cheque/query/add_payroll_voucher_revenue.cfm','query',NULL,'cheque.emptypopup_add_payroll_voucher_revenue','emptypopup_add_payroll_voucher_revenue',NULL,'Senet Çıkış Bordrosu-Tahsil Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,102,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 14:08:26.567',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_self_cheque_list.cfm','cheque/query/add_self_cheque_list.cfm','query',NULL,'cheque.emptypopup_add_self_cheque_list','emptypopup_add_self_cheque_list',NULL,'Çek (Kendimizin) Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,12,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 14:38:07.18',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_voucher_bank_guaranty_return.cfm','cheque/query/add_voucher_bank_guaranty_return.cfm','query',NULL,'cheque.emptypopup_add_voucher_bank_guaranty_return','emptypopup_add_voucher_bank_guaranty_return',NULL,'Senet İade Giriş Bordrosu-Banka Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,59,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 15:51:09.28',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_voucher_payroll_bank_tah.cfm','cheque/query/add_voucher_payroll_bank_tah.cfm','query',NULL,'cheque.emptypopup_add_voucher_payroll_bank_tah','emptypopup_add_voucher_payroll_bank_tah',NULL,'Senet Çıkış Bordrosu-Banka Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,135,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 14:14:05.39',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_voucher_payroll_bank_tem.cfm','cheque/query/add_voucher_payroll_bank_tem.cfm','query',NULL,'cheque.emptypopup_add_voucher_payroll_bank_tem','emptypopup_add_voucher_payroll_bank_tem',NULL,'Senet Çıkış Bordrosu-Banka Teminat Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,91,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 14:29:05.083',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_voucher_payroll_endor_return.cfm','cheque/query/add_voucher_payroll_endor_return.cfm','query',NULL,'cheque.emptypopup_add_voucher_payroll_endor_return','emptypopup_add_voucher_payroll_endor_return',NULL,'Senet İade Çıkış Bordrosu Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,87,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 16:00:29.277',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_voucher_payroll_endorsement.cfm','cheque/query/add_voucher_payroll_endorsement.cfm','query',NULL,'cheque.emptypopup_add_voucher_payroll_endorsement','emptypopup_add_voucher_payroll_endorsement',NULL,'Senet Çıkış Bordrosu Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,292,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 14:01:00.063',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_voucher_payroll_entry.cfm','cheque/query/add_voucher_payroll_entry.cfm','query',NULL,'cheque.emptypopup_add_voucher_payroll_entry','emptypopup_add_voucher_payroll_entry',NULL,'Senet Giriş Bordrosu Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,520,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 13:49:01.223',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'add_voucher_transfer.cfm','cheque/query/add_voucher_transfer.cfm','query',NULL,'cheque.emptypopup_add_voucher_transfer','emptypopup_add_voucher_transfer',NULL,'Senet Transfer Ekle Query',1,1,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,113,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 10:23:48.633',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'bank_accounts_ajax.cfm','cheque/display/bank_accounts_ajax.cfm','display',NULL,'cheque.emptypopup_bank_accounts_ajax','emptypopup_bank_accounts_ajax',NULL,'Banka Hesapları',1,0,0,NULL,0,0,0,NULL,NULL,NULL,NULL,NULL,'Cheque','cheque',21,150,NULL,'2012-07-03 07:33:50.0',20,'192.168.18.92',NULL,NULL,'HTTP',52,'Deployment',4,'2012-08-14 12:56:39.49',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'display_pay_vouchers.cfm','cheque/display/display_pay_vouchers.cfm','display',NULL,'cheque.emptypopup_display_pay_vouchers','emptypopup_display_pay_vouchers',NULL,'Senet Yapılan Tahsilatlar',1,0,0,NULL,0,0,0,0,0,0,NULL,NULL,'Cheque','cheque',21,233,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',5,'2012-08-14 15:45:04.193',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'get_payroll_bank_guaranty_from_file.cfm',NULL,'query',NULL,NULL,'emptypopup_get_payroll_bank_guaranty_from_file',NULL,'Çek Çıkış Bordrosu-Banka File Import Query',1,1,0,NULL,0,NULL,0,NULL,NULL,NULL,0,NULL,'Cheque','cheque',NULL,NULL,NULL,'2016-04-18 16:31:27.0',4643,'127.0.0.1',NULL,NULL,'HTTP',52,'Deployment',2,NULL,NULL,NULL,'v 14.00','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'get_payroll_entry_from_file.cfm','cheque/query/get_payroll_entry_from_file.cfm','query',NULL,'cheque.emptypopup_get_payroll_entry_from_file','emptypopup_get_payroll_entry_from_file',NULL,'Çek giriş bordrosu Import Query',1,1,0,NULL,0,NULL,0,NULL,NULL,NULL,0,NULL,'Cheque','cheque',21,910,NULL,'2015-02-24 10:41:01.0',3470,'127.0.0.1',NULL,NULL,'HTTP',52,'Deployment',2,NULL,NULL,NULL,'v 14.00','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'get_voucher_payroll_entry_from_file.cfm','cheque/query/get_voucher_payroll_entry_from_file.cfm','query',NULL,'cheque.emptypopup_get_voucher_payroll_entry_from_file','emptypopup_get_voucher_payroll_entry_from_file',NULL,'Senet Giriş Bordrosu Import Query',1,1,0,NULL,0,NULL,0,NULL,NULL,NULL,0,NULL,'Cheque','cheque',21,100,NULL,'2015-06-10 14:31:41.0',4643,'127.0.0.1',NULL,NULL,'HTTP',52,'Deployment',2,NULL,NULL,NULL,'v 14.00','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_all_cheques.cfm','cheque/query/upd_all_cheques.cfm','query',NULL,'cheque.emptypopup_upd_all_cheques','emptypopup_upd_all_cheques',NULL,'Çekleri Güncelle Query',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cheque','cheque',21,124,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 11:58:44.933',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_all_vouchers.cfm','cheque/query/upd_all_vouchers.cfm','query',NULL,'cheque.emptypopup_upd_all_vouchers','emptypopup_upd_all_vouchers',NULL,'Senetleri Güncelle Query',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cheque','cheque',21,185,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 11:59:12.937',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_cheque_history.cfm','cheque/query/upd_cheque_history.cfm','query',NULL,'cheque.emptypopup_upd_cheque_history','emptypopup_upd_cheque_history',NULL,'Çek Değeri Güncelle Query',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cheque','cheque',21,3,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-14 12:17:45.723',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_cheque_transfer.cfm','cheque/query/upd_cheque_transfer.cfm','query',NULL,'cheque.emptypopup_upd_cheque_transfer','emptypopup_upd_cheque_transfer',NULL,'Çek Transfer Güncelle Query',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cheque','cheque',21,129,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 13:29:20.743',10,'192.168.18.61','v 12','emptypopup'
NULL,1,'ERP',NULL,NULL,NULL,NULL,'upd_payroll_bank_guaranty.cfm','cheque/query/upd_payroll_bank_guaranty.cfm','query',NULL,'cheque.emptypopup_upd_payroll_bank_guaranty','emptypopup_upd_payroll_bank_guaranty',NULL,'Çek Çıkış Bordrosu-Banka Güncelle Query',1,0,0,NULL,0,0,1,0,0,0,NULL,NULL,'Cheque','cheque',21,360,NULL,'2010-11-25 15:53:42.823',1898,'192.168.18.34',NULL,NULL,'HTTP',52,'Deployment',2,'2012-08-13 12:56:11.29',10,'192.168.18.61','v 12','emptypopup'
